num,amount,buySum,sellSum,buySpread,sellSpread,spreadSum,maxPrice,minPrice,layerBidPrice,layerBidAmount,layerAskPrice,layerAskAmount,imbalance,bid1,ask1,position
917,0.72,800.4749999999999,0,1.4999999999986358,0,1.4999999999986358,1111.8,1111.77,1111.02,1.32,1111.8,1.11,-36.86,1111.3,1111.77,-1
918,0.27,177.86880000000002,122.2968,-0.6249999999994316,-0.33333333333303017,-0.9583333333324617,1111.8,1111.68,1111.03,0.34,1111.68,0.78,6.970000000000002,1111.48,1111.49,-1
919,0.54,0,600.1261,0,-2.5294117647062566,-2.5294117647062566,1111.48,1111.05,1111.02,1.19,1111.46,2.24,-29.060000000000002,1111.02,1111.05,-1
920,3.9599999999999995,0,4399.5887999999995,0,-0.19873565808397645,-0.19873565808397645,1111.04,1110.99,1110,10.01,0,0,-53.35,1110.57,1110.65,-1
921,5.92,22.211,6551.953399999999,0,0.9672681102033542,0.9672681102033542,1110.76,1110.37,1110,10.13,0,0,-16.690000000000005,1110.29,1110.31,-1
922,1.87,88.81920000000001,1987.4231,-0.6249999999994316,-0.007194244604310004,-0.6321942446037415,1110.3,1110.24,1110.24,2.89,1110.66,2.19,48.39,1110.55,1110.56,0
923,8.490000000000002,5775.4112,3654.3815,2.912310709643459,-16.677065826338573,-13.764755116695119,1111.24,1110.24,1110.53,26.2,1112.58,9.52,62,1111.08,1111.29,0
924,9,6212.715700000001,3788.287599999999,55.64933688979281,-22.074724907513673,33.57461198227914,1111.67,1110.8,1110.53,26.2,1112.58,9.52,-74.53,1110.97,1111.26,0
925,4.050000000000001,1522.4683999999997,2977.3690000000006,2.6188010043937378,21.231086789559384,23.84988779395312,1111.33,1110.8,1110.53,26.2,0,0,47.44999999999998,1110.97,1111.28,0
926,3.42,377.8792000000001,3421.789599999999,21.020833333322553,-15.687500000000892,5.3333333333216615,1111.45,1110.97,1110.53,26.11,0,0,-71.78,1111.11,1111.24,0
927,1.9000000000000001,1778.1873,333.37800000000004,0.36177781515447316,0.3703703703700335,0.7321481855245067,1111.45,1111.17,1110.54,2,1111.7,2.5,82.99000000000001,1111.22,1111.68,0
928,13.139999999999999,13362.276500000002,1244.4784,23.41933282717464,0.2291666666674056,23.648499493842046,1112,1111.06,1111.68,16.87,0,0,63.050000000000004,1113,1113.29,1
929,13.919999999999998,9202.2264,6286.3344,25.50585235310216,-5.4305750077835295,20.075277345318632,1113,1111.85,1111.68,16.87,0,0,-34.74,1112.09,1112.62,0
930,0.8,33.362500000000004,856.3557,26.999999999975444,-8.854166666658614,18.14583333331683,1112.3,1111.89,1111.81,1.12,1112.57,1.37,-12.99,1112.19,1112.23,0
931,19.04,400.25879999999995,20766.3832,0,-3.9683798830737422,-3.9683798830737422,1112.2,1111.68,0,0,0,0,-20.999999999999993,1111.32,1111.87,0
932,0.76,756.0542,89.0361,-0.1296296296299328,16.999999999999694,16.870370370369763,1113.03,1111.83,1111.69,2.72,1112.77,2.5,8.380000000000003,1111.81,1112.18,0
933,0.52,77.87570000000001,500.5408,4.714285714284674,-7.164102564102345,-2.4498168498176707,1112.57,1112.18,1111.92,0.54,1112.67,1.82,18.33,1112.18,1112.35,0
934,0.61,44.494,633.9522,4.249999999996135,-0.3124999999997158,3.937499999996419,1112.35,1112.18,1112.5,0.66,1113.35,1.37,41.45,1112.51,1112.83,0
935,1.31,1457.2233999999999,0,1.7988247863256766,0,1.7988247863256766,1112.53,1112.35,1112.21,3.49,1113.12,2.5,-3.7300000000000013,1112.41,1112.84,0
936,2.64,1001.7061,1935.8298,38.69444444443452,3.671296296298642,42.36574074073316,1113.08,1112.45,1112.51,6.71,0,0,-19.41,1112.52,1112.76,0
937,1.08,311.5195,890.0754,17.104895104890915,-2.1143162393173167,14.9905788655736,1112.83,1112.53,1112.51,6.71,1113.1,2.5,6.15,1112.57,1112.83,0
938,1.27,600.9757999999999,812.1937,20.861904761913895,16.710622710628503,37.5725274725424,1113.13,1112.57,1112.58,2.21,1113.35,1.49,39.470000000000006,1112.65,1112.95,0
939,10.93,100.1655,12066.3555,0,0.7028183777389078,0.7028183777389078,1113.21,1112.95,0,0,0,0,-29.280000000000005,1112.6,1112.97,0
940,4.65,1413.6399,3760.5890999999997,4.856446672235399,5.66806637807182,10.524513050307219,1113.13,1112.58,1112.51,7.17,0,0,19.96,1112.58,1112.95,0
941,16.439999999999998,14929.466499999999,3371.2932999999994,15.992915758879894,4.341430654784331,20.33434641366422,1113.8,1112.53,0,0,0,0,-29.95000000000001,1112.58,1112.84,0
942,0.7,389.49719999999996,389.40999999999997,0.03124999999997158,-0.7142857142857143,-0.6830357142857427,1112.85,1112.6,1112.53,0.72,1113.23,1.37,2.4100000000000037,1112.58,1112.95,0
943,4.380000000000001,2426.0534999999995,2447.6783,9.515873015875478,-4.518933204596408,4.99693981127907,1113.14,1112.52,1112.51,7.17,0,0,24.310000000000006,1112.67,1113.12,0
944,17.609999999999996,13830.8138,5778.2553,26.24623665038155,-16.15764012059909,10.088596529782462,1114.06,1112.67,0,0,0,0,33.61,1113.8,1114.24,0
945,2.27,980.4735999999999,1548.1881000000003,8.708333333336782,-25.872268230963932,-17.16393489762715,1114.27,1113.73,1113.02,2.5,1113.97,2.5,-39.06999999999999,1113.72,1113.85,0
946,22.54,21702.0161,3408.7481999999995,13.66792894627962,-5.483690476191689,8.18423847008793,1114.5,1113.72,0,0,0,0,40.739999999999995,1113.84,1114.47,0
947,5.3100000000000005,4056.4019000000003,1860.0511000000001,0.526375994825484,0.37268518518749894,0.899061180012983,1114.57,1113.72,0,0,0,0,3.459999999999999,1113.82,1113.83,0
948,7.469999999999999,3341.6081999999997,4979,14.538722222213421,-0.9177218094574431,13.621000412755976,1114.5,1113.72,0,0,0,0,3.6100000000000003,1114.02,1114.48,0
949,6.489999999999998,0,7229.8413,0,-29.339285714277977,-29.339285714277977,1114.04,1113.45,1112.51,6.71,0,0,-47.57,1113.39,1113.84,0
950,5.3100000000000005,1993.8777,3919.3073999999997,1.71367521367555,-5.2007604796314455,-3.487085265955895,1114.08,1112.81,1112.51,6.71,0,0,34.56,1113.23,1113.52,0
951,1.1300000000000001,1212.6955,44.5387,3.7366666666674115,-0.9999999999990905,2.736666666668321,1113.47,1112.53,1112.54,2.62,1114.25,1.7,-43.410000000000004,1113.19,1113.2,0
952,28.890000000000004,1402.3836000000001,30739.6829,18.87316561845042,-6.926432449390699,11.946733169059721,1113.7,1111.68,0,0,0,0,4.019999999999998,1112.56,1113.4,0
953,0.78,600.9958,267.0816,-6.537037037031092,-0.7500000000012127,-7.287037037032304,1113.03,1112.8,1112.26,0.79,1112.98,2.5,-35.779999999999994,1112.26,1112.97,0
954,0.06,0,66.77340000000001,0,0,0,1112.89,1112.89,1112.6,1.86,1112.95,0.09,25.03,1112.6,1112.95,0
955,0.09,100.1655,0,0,0,0,1112.95,1112.95,1112.64,0.53,1112.69,0.14,-3.4199999999999964,1112.64,1112.69,0
956,6.91,333.78299999999996,7354.703399999999,0.03333333333330302,-0.6651566727996294,-0.6318233394663264,1112.96,1112.6,0,0,0,0,20.97,1112.65,1112.95,0
957,0,0,0,0,0,0,0,1000000,1112.65,0.24,1112.95,0.09,18.24,1112.65,1112.95,0
958,1.2,1302.4352000000001,33.3989,2.463312368970927,-1.999999999998181,0.46331236897274586,1113.32,1112.95,1112.3,2.5,1113.77,1.63,24.750000000000004,1113.05,1113.4,0
959,1.5999999999999999,1747.2099,33.400499999999994,-0.7159420289855952,0,-0.7159420289855952,1113.35,1112.77,1111.7,2.5,1113.29,2.5,-38.33,1112.51,1113.27,0
960,4.2700000000000005,1346.9135,3404.7156,-2.387057387057318,-2.8217348927887476,-5.208792279846065,1113.27,1112.19,0,0,0,0,-30.290000000000003,1112.17,1112.82,0
961,9.16,1179.6803,9011.441900000002,3.548888888892254,-7.6226940589061245,-4.073805170013869,1113.01,1112.17,0,0,0,0,32.24,1112.41,1112.98,0
962,0.3,278.29,55.66159999999999,-0.11999999999989086,-3.4999999999968168,-3.6199999999967076,1113.26,1113.16,1112.35,0.55,1113.27,0.55,22.1,1113.03,1113.08,0
963,6.77,2512.3148,5014.5772,4.097495894909074,-42.75708332519045,-38.659587430281384,1113.15,1111.34,0,0,0,0,-36.75,1111.33,1112,-1
964,4.550000000000001,700.3647,4355.6348,1.4680851063830949,-2.205802262252642,-0.7377171558695472,1111.69,1111,0,0,0,0,-1.2300000000000004,1112,1112.05,0
965,0.6900000000000001,645.0765,122.2531,21.200000000001634,-8.666666666666364,12.533333333335273,1112.39,1111.25,1111.56,2.94,1112.71,2.62,39.04,1111.97,1112.5,0
966,2.5700000000000003,178.007,2679.5342,3.0952380952378062,-25.74409789168461,-22.648859796446807,1112.81,1111.56,0,0,0,0,-33.18,1111.58,1111.98,0
967,0.77,856.1469000000001,0,11.861111111113587,0,11.861111111113587,1112.18,1111.78,1111.65,3.22,1112.24,1.23,-10.500000000000002,1111.65,1112.24,0
968,22.15,66.6922,24545.684800000003,43.80000000000564,-9.652721962449494,34.14727803755615,1112.41,1110.71,0,0,0,0,-40.24,1110.56,1111.01,-1
969,22.4,4737.381599999999,20111.739499999996,67.70449068477186,-22.584832112287536,45.11965857248431,1110.67,1108.86,0,0,0,0,13.569999999999991,1110.3,1110.83,-1
970,0.8899999999999999,0,988.7364999999999,0,1.961904761903952,1.961904761903952,1111.11,1110.3,1110.38,1.5,1111.39,2.32,-39.54,1110.51,1111.1,0
971,0,0,0,0,0,0,0,1000000,1110.3,0.15,1110.61,0.12,-77.16999999999999,1110.3,1110.61,0
972,2.94,0,3263.584,0,3.0322313490838133,3.0322313490838133,1110.37,1110,1110,20.37,0,0,-46.89000000000001,1110.24,1110.84,0
973,0,0,0,0,0,0,0,1000000,1110.01,0.57,1110.37,0.09,-6.860000000000003,1110.01,1110.37,0
974,3.87,1498.7785,2797.2095,5.541940789470539,-8.820970820826846,-3.2790300313563066,1110.36,1110,1110,18.44,0,0,20.14,1110.01,1110.42,0
975,0,0,0,0,0,0,0,1000000,1110,18.44,1110.02,0.01,-18.280000000000005,1110,1110.02,0
976,0.01,11.1002,0,0,0,0,1110.02,1110.02,1110.02,0.5,1110.25,0.09,-0.21999999999999797,1110.02,1110.25,0
977,0.15,99.9225,66.6378,0,6.333333333335153,6.333333333335153,1110.63,1110.25,1110.25,0.45,1110.56,0.29,52.059999999999995,1110.25,1110.55,0
978,2.55,2832.0772,0,4.246323529412324,0,4.246323529412324,1110.69,1110.31,1110,18.44,1110.98,2.6,-37.44999999999999,1110,1110.36,0
979,100.31999999999998,12005.912900000001,99231.43870000001,19.39033983174488,-14.352796551709691,5.037543280035187,1110.81,1107.21,0,0,1108,104.76,-168.16,1107.6,1107.93,-1
980,3.6200000000000006,22.158600000000003,3987.1091,0,-1.9202535994398189,-1.9202535994398189,1107.93,1107.41,0,0,1108,104.76,-130.39000000000001,1107.5,1107.53,-1
981,34.86,55.3822,38529.107899999995,15.499999999997272,18.81838870467835,34.318388704675606,1107.83,1106.44,0,0,0,0,-35.18,1106.13,1106.6,-1
982,16.39,0,18131.061700000002,0,-9.565921317665586,-9.565921317665586,1106.91,1106,0,0,0,0,-27.900000000000002,1106.15,1106.31,-1
983,12.029999999999998,4436.073,8869.7425,10.575478187542346,-4.784656435467811,5.790821752074533,1106.47,1105.56,0,0,0,0,15.370000000000005,1106.23,1106.44,0
984,10.07,0,11134.9175,0,-0.7767895264394049,-0.7767895264394049,1106.23,1105.63,0,0,0,0,-31.119999999999997,1106.03,1106.04,0
985,4.21,376.00720000000007,4280.053199999999,7.636363636356691,-0.5172410922414257,7.119122544115266,1106.03,1105.84,0,0,0,0,21.07,1105.89,1106.32,0
986,3.33,1526.5511,2157.7837,3.46969696969502,10.960983539933391,14.430680509628411,1106.73,1105.9,0,0,1106.7,5.51,-12.810000000000008,1106.29,1106.46,0
987,4.369999999999999,22.1292,4811.4377,1.4999999999986358,-16.287178213414442,-14.787178213415805,1106.46,1105.57,0,0,1105.53,49.26,-71.94,1105.43,1105.51,0
988,356.8600000000001,160575.94669999997,232260.9874000001,34.278841244619,-117.78195734372872,-83.50311609910973,1105.57,1098.14,0,0,0,0,-48.68000000000001,1099.45,1099.67,0
989,51.74000000000001,42380.869900000005,14524.846299999997,8.248317222379558,-58.261458778324496,-50.01314155594494,1100.11,1099.12,0,0,0,0,5.620000000000003,1099.35,1099.95,0
990,7.5,7083.708300000001,1165.6544999999999,7.35837255001277,-30.400373298203977,-23.042000748191207,1100.25,1099.5,0,0,1101.57,9.52,39.410000000000004,1099.62,1100.21,0
991,6.97,3674.712200000001,3991.8059,9.372118506491478,-3.6251633277853443,5.746955178706134,1100.28,1099.62,0,0,1100.65,9.52,-20.639999999999993,1099.93,1100.27,0
992,0.9199999999999999,88.0208,924.1381,4.749999999998522,-11.583333333330378,-6.833333333331856,1100.26,1099.88,1100.18,1.55,1100.33,1.36,42.04,1100.18,1100.28,0
993,9.489999999999998,5480.369600000001,4962.8216,3.3837494043491225,-0.07307327688043996,3.3106761274686827,1100.62,1100.26,1100.33,17.28,1100.65,9.52,49.800000000000004,1100.43,1100.62,0
994,16.85,17690.5199,858.4723,8.031907174966527,-8.615384615399517,-0.5834774404329885,1101.39,1100.43,1100.33,17.28,1102.33,19.54,74.4,1100.94,1101.44,0
995,11.91,33.0285,13076.5703,14.666666666668487,-4.270637333632831,10.396029333035656,1100.95,1100.51,1100.33,17.28,0,0,-54.77000000000001,1100.47,1100.93,0
996,45.64000000000001,7240.6475,42972.44109999999,5.42811878629972,-13.079576943844954,-7.651458157545232,1101.03,1099.45,0,0,0,0,-108.26000000000002,1099.11,1099.76,-1
997,12.239999999999998,9016.327399999998,4439.306500000001,5.290303934663255,-79.6825450693117,-74.39224113464844,1099.79,1098.66,0,0,1099.82,39.35,-21.249999999999993,1099.25,1099.42,-1
998,9.3,4145.1831,6078.133999999999,3.7422712636991933,-4.890451036732218,-1.148179773033023,1099.68,1098.89,0,0,1099.82,39.35,-72.38,1098.88,1099.28,-1
999,34.05000000000001,7020.991000000002,30369.830899999994,-5.599254059559685,-36.54876409157529,-42.148018151134984,1099.44,1097.03,0,0,0,0,-39.49,1097.04,1097.36,-1
1000,11.200000000000001,1756.2398,10534.115799999998,34.88888888888357,-24.493294361606246,10.395594527277323,1098.08,1097.01,0,0,0,0,34.61,1098.05,1098.17,0
1001,10.979999999999999,9202.405500000003,2854.1175000000003,56.70818495231813,1.1041950113356371,57.81237996365377,1098.42,1097.19,0,0,0,0,6.179999999999998,1097.65,1097.66,0
1002,65.54,13951.140200000002,57866.18359999999,232.01681596856665,-257.6782317914886,-25.661415822921867,1098.41,1093.91,0,0,0,0,-28.39999999999999,1096.43,1097.13,0
1003,66.82999999999998,11623.118699999997,61401.60249999999,239.94326099058557,-139.69041308064348,100.25284790994215,1097.14,1090.49,0,0,0,0,-32,1093.07,1093.48,0
1004,67.87999999999998,46084.39129999999,28209.46080000001,96.2198864055615,-69.14089663401383,27.07898977154762,1096.04,1092.95,0,0,0,0,34.870000000000005,1094.56,1095.22,0
1005,22.389999999999993,2661.7173000000003,21845.570800000005,6.226057315902429,-49.610281793455655,-43.384224477553225,1095.71,1094.16,0,0,0,0,-21.5,1094.2,1095.19,0
1006,22.959999999999994,11306.1494,13806.480500000001,84.3769525599434,-86.22599298025824,-1.8490404203148487,1095.21,1092.66,0,0,0,0,-41.84,1093.1,1093.4,0
1007,4.21,3652.2019000000005,950.8523,24.021548022930194,42.198692810460344,66.22024083339055,1094.14,1092.75,0,0,1095.42,9.52,42.519999999999996,1094.66,1094.87,0
1008,4.76,2352.5837000000006,2856.8696,0.3608695652170631,-0.03021035189696064,0.3306592133201025,1094.85,1094.13,0,0,1095.42,9.52,-55.99000000000001,1093.92,1094.62,0
1009,4.96,5299.857900000001,131.31119999999999,1.5204630938083303,0,1.5204630938083303,1095.28,1094.26,0,0,1096.43,9.52,52.18000000000001,1094.96,1095.65,0
1010,18.669999999999995,18045.367599999998,2410.2373,9.685619898471357,-2.932018503594194,6.753601394877162,1096.25,1095.39,0,0,0,0,-11.180000000000003,1095.66,1096.22,0
1011,12.029999999999998,12518.885900000003,668.3428,9.688136143843733,-4.707482993196788,4.980653150646949,1096.48,1095.64,0,0,0,0,46.06,1096.55,1096.57,0
1012,4.950000000000001,54.828,5372.7575,0.1999999999998181,-7.712546517805893,-7.512546517806075,1096.56,1095.91,0,0,0,0,-39.94,1095.77,1095.93,0
1013,3.61,1501.6141,2455.2468,7.308823529412065,27.671168107251415,34.97999163666348,1096.51,1095.92,0,0,0,0,32.2,1096.21,1096.52,0
1014,3.3400000000000003,3487.0233,175.44119999999998,4.634157751145404,-0.9166666666677278,3.717491084477676,1096.64,1096.41,0,0,1097.41,9.52,1.3100000000000005,1096.52,1096.53,0
1015,8.25,263.1757,8783.9921,21.11111111111465,-18.843021507513875,2.268089603600773,1097.01,1096.52,0,0,0,0,-30.380000000000003,1096.37,1096.8,0
1016,10.7,965.2571,10766.714300000001,13.579131652660084,-10.517853274472493,3.061278378187592,1096.94,1095.68,0,0,0,0,-43.260000000000005,1095.65,1096.23,0
1017,2.05,1085.3011,1161.9926,18.33333333332978,-9.11771561771301,9.21561771561677,1096.97,1095.66,1096.53,2.5,1097.2,2.5,43.42,1096.83,1096.98,0
1018,8.159999999999998,3234.5955999999996,5712.2876000000015,14.15393822629562,-23.91661234334017,-9.762674117044545,1096.83,1095.59,0,0,0,0,-44.99,1096.29,1096.41,0
1019,2.66,1864.0003000000002,1052.6266,1.3705572313895602,-0.6052631578936695,0.7652940734958905,1096.68,1096.18,1095.67,3.05,1097.4,2.98,45.81,1096.23,1096.46,0
1020,3.2300000000000004,2237.1954,1304.5353,0.6845917471465012,-10.029166666666514,-9.344574919520014,1096.69,1096.19,1095.66,3.62,1097.41,9.54,50.18000000000001,1096.75,1097.26,0
1021,15.239999999999998,8656.926,8060.7453000000005,17.94881968643872,-31.944513227043167,-13.995693540604442,1097.39,1096.55,0,0,1098.26,18.47,13.129999999999999,1096.92,1096.95,0
1022,192.54000000000002,152156.52749999994,59547.4736,202.00741766397522,-90.65540754290076,111.35201012107443,1101.88,1096.82,0,0,0,0,72.19,1100,1100.11,1
1023,9.09,1551.1880999999998,8448.0053,27.730303030308757,-25.275510204081847,2.454792826226914,1100.51,1100,0,0,0,0,44.13000000000001,1100.19,1100.35,1
1024,4.580000000000001,814.1033,4224.2219000000005,4.666666666666212,-1.872598588984667,2.794068077681545,1100.51,1100,0,0,0,0,-0.049999999999998934,1100,1100.35,0
1025,3.5400000000000005,946.0801,2947.9968000000003,7.5790459540459265,-2.1332714904147663,5.445774463631159,1100.35,1099.99,1098.95,4.39,0,0,0.03999999999999915,1100,1100.01,0
1026,2.0300000000000002,1001.0996,1232.0326,46.16666666666182,-4.505494505495009,41.66117216116681,1100.42,1100,1100.07,2.62,1100.54,2.85,42.76,1100.08,1100.53,0
1027,21.23,21352.062199999997,2026.0828,12.90604007068919,14.107501716290855,27.013541786980046,1101.75,1100.53,0,0,0,0,51.160000000000004,1101.02,1101.44,1
1028,5.82,4548.8625999999995,1860.9914,2.870238095237088,-45.5850340136093,-42.71479591837221,1101.77,1101.01,0,0,0,0,38.089999999999996,1101.27,1101.98,1
1029,1.9100000000000001,1322.0946000000001,781.9691,11.901997810612905,-0.409090909090537,11.492906901522367,1101.98,1101.22,1101.01,2.5,0,0,-5.5799999999999965,1101.42,1101.67,1
1030,28.999999999999996,1508.5093,30411.9962,4.468910256410565,43.48104100461155,47.94995126102212,1101.94,1100,0,0,0,0,-36.269999999999996,1100.1,1100.48,0
1031,8.659999999999998,9532.395,0,6.677024961725593,0,6.677024961725593,1101.31,1100.46,0,0,0,0,32.51,1101.08,1101.36,0
1032,0.51,231.3065,330.3464,4.400000000000546,4.04166666667057,8.441666666671114,1101.55,1100.84,1100.64,0.84,1101.47,1.21,-35.92,1101,1101.46,0
1033,0.7899999999999999,759.7095,110.11019999999999,3.2857142857145454,-1.5833333333318933,1.7023809523826516,1101.22,1101,1100.82,1.54,1101.65,2.62,29.14,1100.82,1101.15,0
1034,9.09,3700.7377,6309.8044,23.15481937073201,-53.12349777794975,-29.96867840721774,1101.98,1100.91,0,0,0,0,-1.0600000000000023,1101.11,1101.28,0
1035,0.8400000000000001,892.1225,33.0333,8.520202020221555,-8.000000000000304,0.5202020202212522,1101.46,1101.11,1101.11,2.2,1101.8,2.43,46.769999999999996,1101.13,1101.68,0
1036,8.080000000000002,3801.0468,5100.0558,0.22833277833257068,-8.597183810970543,-8.368851032637973,1101.8,1101.3,0,0,0,0,-31.87,1101.12,1101.2,0
1037,3.0199999999999996,3294.188,33.03359999999999,24.72894546594058,-10.333333333339095,14.395612132601487,1101.98,1101.12,0,0,0,0,35.19,1101.95,1101.98,0
1038,1.07,1179.1186,0,0,0,0,1101.98,1101.98,1101.14,1.98,1102.32,1.57,-7.25,1102.05,1102.1,0
1039,3.7299999999999995,275.4983000000001,3834.4646000000002,67.16666666665105,-93.11809265710436,-25.951425990453302,1102.07,1101.16,0,0,0,0,-29.05,1101.16,1101.94,0
1040,1.1500000000000001,1234.5237000000002,33.0689,8.034880450065542,-4.499999999995907,3.5348804500696343,1102.32,1101.94,1101.94,2.82,1102.59,2.5,43.290000000000006,1102.01,1102.32,0
1041,0.53,518.0110999999999,66.1351,1.2787878787882316,-28.999999999996362,-27.72121212120813,1102.3,1102.01,1102.06,1.36,1102.82,0.83,42.010000000000005,1102.06,1102.53,0
1042,1.8500000000000005,1918.4215999999997,121.26840000000001,90.06267806264145,-41.83333333332257,48.22934472931888,1103.04,1102.15,1102.5,2.5,1103.74,2.24,32.02,1102.54,1103.19,0
1043,6.789999999999999,4700.3301,2791.8554999999997,10.150274968823037,-0.692863468494107,9.45741150032893,1103.74,1103.03,1101.68,11.34,0,0,25,1102.97,1103.36,0
1044,0.27,297.8364,0,-3.0166666666661968,0,-3.0166666666661968,1103.36,1103,1102.37,1.69,1103.09,1.23,-56.35,1102.37,1102.5,0
1045,12.139999999999999,9094.2208,4288.471499999999,21.57517509913493,-37.10290137914464,-15.527726280009711,1103.08,1102.12,0,0,0,0,23.96,1102.4,1103.04,0
1046,2.18,2205.4329000000002,198.60450000000003,3.8904761904767664,32.66666666666424,36.55714285714101,1103.46,1102.42,1102.79,2.76,1103.91,2.5,43.05,1103.2,1103.5,0
1047,3.87,1589.4297000000001,2681.6037,16.82854406129959,-35.498240165629824,-18.669696104330242,1103.86,1102.87,0,0,0,0,-11.840000000000003,1102.96,1103.65,0
1048,0.34,375.2362,0,-50.4610389610223,0,-50.4610389610223,1103.86,1102.92,1102.15,0.39,1103.04,1.32,-45.71,1102.29,1103.04,0
1049,0.14,0,154.4217,0,-0.09090909090900823,-0.09090909090900823,1103.02,1103.01,1102.64,0.39,1103.56,0.84,45.68,1102.64,1103.56,0
1050,9.139999999999999,10088.0318,0,19.956208907250016,0,19.956208907250016,1104.08,1103.06,0,0,0,0,49,1104.03,1104.16,1
1051,7.519999999999998,8307.2341,0,-36.46629951495844,0,-36.46629951495844,1105.09,1104.16,1104,8.99,0,0,34.169999999999995,1105.05,1105.09,1
1052,1.52,1458.4228999999998,220.96099999999998,-10.469696969685756,-1.833333333331666,-12.303030303017422,1105.1,1104.63,1104.61,3.49,1105.28,1.95,27.759999999999994,1104.81,1105.1,0
1053,3.35,2276.3438,1425.249,4.469848641207538,-8.968161683270605,-4.498313042063067,1105.28,1104.65,1104.01,5.03,1105.27,4.93,-38.93,1104.16,1105.08,0
1054,27.750000000000004,5304.0201,25346.8537,0.23435794459907425,-20.61090328372368,-20.376545339124608,1105.06,1104.11,0,0,0,0,25.380000000000003,1104.33,1105.05,0
1055,93.28999999999996,95463.96789999996,7785.5205000000005,111.75008107401446,-25.34077241170732,86.40930866230717,1108.52,1104.99,0,0,0,0,41.519999999999996,1106.51,1107.22,0
1056,2.0599999999999996,1073.0467,1205.8824,2.1470588235296564,-2.7894736842107317,-0.6424148606810753,1107.22,1105.71,1105.24,4.75,1106.83,2.5,-47.64,1105.25,1105.95,0
1057,9.260000000000002,7201.985500000001,3039.8014,13.117883392201907,-0.8617411053021826,12.256142286899726,1106.62,1105.32,0,0,0,0,44.86,1107.4,1108.1,1
1058,55.86,8208.1685,53680.842,-139.96677840545973,-6.807637228110799,-146.77441563357053,1108,1106.02,0,0,0,0,-32.550000000000004,1105.7,1106.37,0
1059,0.2,33.174,188.04210000000003,0,1.9411764705891446,1.9411764705891446,1106.13,1105.8,1106.13,2.09,1106.7,0.57,38.22,1106.13,1106.2,0
1060,3.16,1261.0740000000003,2234.3826000000004,25.23097713097692,-1.1724207145723622,24.058556416404556,1106.65,1106.13,1105.41,9.52,0,0,41.25000000000001,1106.13,1106.65,0
1061,0.16,177.05900000000003,0,3.416666666667349,0,3.416666666667349,1106.65,1106.27,1106.69,0.44,1107.43,0.84,17.099999999999994,1106.69,1107.1,0
1062,2.4799999999999995,11.071,2733.9744,41.99999999998454,-0.11785714285703566,41.882142857127505,1107.1,1106.68,1106.65,11.29,0,0,17.059999999999995,1107,1107.03,0
1063,2.45,0,2712.15,0,0,0,1107,1107,1106.66,3.11,0,0,-49.68,1107,1107.02,0
1064,0.48,11.0702,520.29,1.999999999998181,0,1.999999999998181,1107.02,1107,1107,0.63,1107.3,0.72,26.570000000000004,1107,1107.02,0
1065,29.800000000000008,585.9055,32380.402099999996,9.961538461534502,-27.926041828156137,-17.964503366621635,1107,1105.33,0,0,0,0,-52.8,1105.31,1106.15,-1
1066,0.99,0,1094.2719,0,-0.17521367521351586,-0.17521367521351586,1105.37,1105.31,1105.31,2.41,1105.97,1.2,-30.15,1105.96,1105.97,-1
1067,0.41,121.5665,331.5982,-0.18181818181801646,-3.7499999999994316,-3.931818181817448,1105.96,1105.15,1105.38,0.54,1106.19,0.45,-23.5,1106.09,1106.19,0
1068,5.960000000000001,4404.9487,2191.0208000000002,23.070368385006734,-0.25808049535580235,22.812287889650932,1107.09,1105.18,1107,23.15,0,0,63.879999999999995,1107.01,1107.1,1
1069,0.9700000000000001,642.175,431.7339,3.3511904761896836,0,3.3511904761896836,1107.43,1107.01,1107.02,0.99,1107.46,1.37,64.93,1107.43,1107.46,1
1070,2.93,1616.8997000000002,1627.8459000000003,4.666666666664949,-1.5381335567500538,3.1285331099148954,1107.55,1107.13,1107,23.17,1108.6,10,34.31000000000002,1107.43,1107.73,1
1071,5.01,1063.3401000000001,4483.586499999999,-0.9190904283446887,-2.057713557229303,-2.976803985573991,1107.74,1107.04,1107,23.15,1108.6,10,-60.73000000000001,1107.02,1107.52,0
1072,1.63,0,1804.4241000000002,0,-0.08362369337971488,-0.08362369337971488,1107.02,1107,1105.85,2.5,1106.88,2.5,-16.59,1106.18,1106.84,0
1073,0.79,11.0611,862.674,25,-1.8589743589751462,23.141025641024854,1106.18,1105.86,1105.89,3.49,1107.19,0.84,-22.67,1105.93,1106.36,0
1074,1.61,1770.5443999999998,11.07,-16.565789473678617,21.000000000003638,4.4342105263250176,1107,1106.36,1106.17,1.65,1107.45,2.44,36.379999999999995,1106.49,1107.02,0
1075,7.3100000000000005,6055.0933,2036.7488000000003,6.704671509405706,-9.741341991333673,-3.036670481927967,1107.47,1106.24,0,0,0,0,37.57000000000001,1106.83,1107.45,0
1076,0.39,155.01409999999998,276.75329999999997,29.21212121211945,-75.52380952381013,-46.31168831169068,1107.28,1106.28,1106.32,0.41,1107.24,0.73,-24.060000000000002,1106.33,1107.14,0
1077,2.18,2414.0183,0,3.8113176777532782,0,3.8113176777532782,1107.55,1107.14,1107.23,2.5,1108.34,2.24,40.79,1107.54,1107.55,0
