num,amount,buySum,sellSum,buySpread,sellSpread,spreadSum,maxPrice,minPrice,layerBidPrice,layerBidAmount,layerAskPrice,layerAskAmount,imbalance,bid1,ask1
6586,2.49,1165.2982,1736.3012999999999,2.2615008625640565,-4.474603174610895,-2.2131023120468383,1165.61,1165.1,1165,3.53,1165.45,14.09,-22.490000000000002,1165.36,1165.44
6587,5.03,2960.1055,2901.3490999999995,19.667750966381607,-6.92270258980797,12.745048376573635,1165.45,1165,0,0,1165.45,13.56,-42.349999999999994,1165.01,1165.42
6588,2.33,1992.8878000000002,722.3154,0.13189655172401799,-1.4312500000002142,-1.2993534482761961,1165.45,1165.02,1165,3.45,1165.45,13.39,41.71,1165.02,1165.44
6589,31.070000000000004,24626.585699999996,11583.977899999998,73.53705225323051,-51.02082646057295,22.51622579265756,1166.45,1164.93,0,0,0,0,31.000000000000007,1165.43,1165.46
6590,15.54,12392.1307,5723.2806,65.84904739625775,-38.05741040715451,27.791636989103228,1166.81,1165.11,0,0,0,0,24.049999999999997,1165.89,1166.28
6591,21.080000000000005,2062.6857000000005,22493.8147,115.01020156312282,-57.148358329017626,57.86184323410518,1166.27,1164.02,0,0,0,0,-24.799999999999997,1165.2,1165.43
6592,5.66,4521.4746,2073.4242,52.187292710276445,-41.27329044927207,10.914002261004375,1165.72,1164.61,0,0,0,0,2.8900000000000006,1165.5,1165.53
6593,2.9299999999999993,291.23810000000003,3123.0400000000004,3.13888888888856,-15.782555156914226,-12.643666268025665,1165.51,1164.74,0,0,1165.64,3.11,-18.400000000000002,1164.78,1164.99
6594,2.46,1188.2938,1677.2995999999998,5.0116279069738106,-3.4675925925928075,1.5440353143810026,1165,1164.68,1164,3.72,1165.29,2.49,-17.96,1164.49,1164.64
6595,4.1899999999999995,1106.3674,3771.8002,71.42500000001935,-26.95676724102186,44.4682327589975,1164.68,1164,1164.04,15.12,0,0,-22.910000000000004,1164.06,1164.51
6596,26.050000000000008,23428.293199999996,6933.7928,79.1419651415418,-12.806644520153469,66.33532062138833,1166.6,1164.04,0,0,0,0,28.23,1166.06,1166.63
6597,15.669999999999998,11740.3915,6545.2437,46.347953392054265,-23.302609449577464,23.045343942476812,1168.07,1166.05,0,0,0,0,23.689999999999998,1167.61,1167.68
6598,29.65,12506.862100000002,22089.569699999996,91.6745597364304,-91.95289397775045,-0.2783342413200637,1168.06,1166.01,0,0,0,0,-13.709999999999997,1167.46,1167.91
6599,7.58,6763.7284,2090.9329,45.969526158513546,-25.681677018633255,20.287849139880297,1168.4,1166.99,0,0,0,0,19.95,1167.8,1168
6600,3.33,2674.1423999999997,1214.2105,5.162941919191724,-20.19537815126554,-15.032436232073817,1167.97,1167.21,0,0,0,0,-15.77,1167.35,1167.99
6601,6.399999999999999,6097.2582999999995,1378.4526999999998,86.03495020229433,-81.2549210469392,4.780029155355123,1168.55,1167.38,0,0,0,0,26.269999999999996,1168.01,1168.53
6602,10.82,9223.9487,3423.3575,12.106828013719875,-29.89133239594088,-17.784504382221005,1169.48,1167.86,0,0,0,0,-20.169999999999998,1167.85,1167.92
6603,8.459999999999997,2171.1093,7705.7649,6.642156862744741,-30.68599884802454,-24.043841985279798,1168.11,1166.69,1167,8.68,0,0,-17.16,1167.02,1167.2
6604,6.3100000000000005,2311.8402,5053.2155999999995,19.861971776975757,-30.49723313056197,-10.635261353586209,1167.77,1166.69,1167,8.68,0,0,7.719999999999999,1167.08,1167.12
6605,5.4,5205.3557,1097.2649999999999,1.1573188783159043,-17.601470588220465,-16.444151709904563,1167.55,1167.08,1167,8.68,0,0,23.749999999999996,1167.13,1167.54
6606,5.130000000000001,3186.4593999999993,2800.9994000000006,43.00687522093297,-12.596124463771417,30.410750757161544,1167.73,1167,1167,8.59,0,0,-26.000000000000004,1167.39,1167.43
6607,7.99,5699.263600000001,3630.3162,89.73342236148046,-12.98823529411888,76.74518706736157,1168.79,1167,1167,8.62,0,0,28.779999999999998,1167.77,1168.21
6608,73.35000000000002,8997.422199999999,76524.71359999999,41.33089264348966,-82.5039762616226,-41.173083618132914,1168.25,1164.46,0,0,0,0,-29.52,1165.56,1165.58
6609,10.819999999999999,954.9025,11641.940900000001,5.748809523809466,-101.96728799648874,-96.21847847267927,1165.65,1163.57,0,0,0,0,-24.599999999999994,1163.74,1163.75
6610,19.18,10636.045500000002,11678.102699999996,31.58684263935547,-54.13332779390347,-22.54648515454801,1164.25,1162.64,0,0,0,0,-15.639999999999999,1162.51,1162.82
6611,21.479999999999997,12588.427099999999,12378.017900000004,34.15987613292003,-63.64725300454106,-29.487376871621024,1163.17,1161.41,0,0,0,0,3.3099999999999987,1162.25,1163.37
6612,13.199999999999998,12032.844700000003,3314.2431000000006,45.91394270360514,-128.01053459119547,-82.0965918875903,1163.57,1161.97,0,0,0,0,19.150000000000002,1163.25,1163.57
6613,2.49,1163.8698,1734.1203999999998,58.39444444445386,-3.334558823527048,55.05988562092681,1164.45,1163.25,1163.75,3.21,0,0,19.879999999999995,1163.99,1164.79
6614,5.699999999999999,4461.361599999999,2176.7619,55.675361512785045,-8.566443371091994,47.108918141693046,1165.2,1163.96,1163.75,23.21,0,0,-17.98,1164.13,1164.77
6615,18.019999999999996,9179.169100000001,11805.6788,49.87886101444091,-43.150116408454785,6.728744605986123,1165.23,1163.76,0,0,0,0,-25.250000000000014,1163.96,1164.65
6616,22.939999999999994,8174.476500000001,18542.1136,5.25445763247552,-75.1632218646007,-69.90876423212518,1164.79,1163.55,0,0,0,0,-21.860000000000003,1163.37,1163.95
6617,38.14999999999999,30215.520899999992,14182.743400000001,43.241490542714175,-106.96957980186734,-63.72808925915319,1165.2,1163.03,0,0,0,0,11.979999999999995,1163.84,1164.32
6618,18.24,5094.807199999999,16119.3963,40.393730675854805,-54.955565520432806,-14.56183484457801,1164.36,1162.53,0,0,0,0,-29.949999999999996,1163.3,1163.43
6619,19.46,6376.8583,16258.374699999998,36.407557562425815,-60.60155419503433,-24.193996632608503,1164.25,1162.22,0,0,0,0,-5.870000000000002,1162.61,1162.62
6620,69.66999999999999,13353.981800000001,67539.4554,152.03794334156382,-157.86281928209505,-5.824875940531262,1163.28,1159.31,0,0,0,0,-21.16,1160,1160.01
6621,28.369999999999997,8303.3344,24574.408999999996,58.96341510120527,-104.12211385310152,-45.15869875189625,1160.32,1158,0,0,0,0,-2.12,1159.5,1160.26
6622,38.94999999999999,25728.457799999993,19473.924300000002,80.81244823743936,-88.07273342822853,-7.26028519078919,1162.13,1159,0,0,0,0,-2,1159.4,1160
6623,18.490000000000002,15706.376699999999,5743.1287,46.19698529114944,-28.523174508992962,17.67381078215648,1160.69,1159.41,0,0,0,0,2.3699999999999983,1159.59,1159.64
6624,6.08,4778.696999999999,2273.2094000000006,12.220501988242269,-37.01563251562983,-24.79513052738756,1160.03,1159.41,0,0,0,0,12.600000000000001,1159.6,1159.96
6625,9.909999999999998,7439.705999999999,4061.3374999999996,84.93972339923633,-99.41334652190388,-14.473623122667554,1160.99,1159.83,0,0,0,0,21.03,1160.08,1160.75
6626,12.279999999999998,11938.173700000001,2325.2500000000005,84.53457968138926,-4.4945983210710025,80.03998136031825,1163.24,1160.73,0,0,0,0,26.04,1163.05,1163.38
6627,8.48,5854.188499999999,4014.0526,16.380279088426906,-40.25737725645908,-23.87709816803218,1163.98,1163.12,0,0,0,0,-2.249999999999999,1162.87,1163.3
6628,2.8200000000000003,1744.4679,1534.7661999999998,33.26363636363264,-45.343240093252426,-12.079603729619791,1163.65,1162.41,1161.27,3.74,0,0,-18.589999999999996,1162.34,1163.14
6629,17.75,8701.778400000001,11918.2501,-4.990450752802691,-54.74755860207582,-59.73800935487851,1162.95,1161,0,0,0,0,20.339999999999996,1162.99,1163.44
6630,11.18,8128.0032,4873.540600000001,56.759768903015015,-32.01108875769994,24.748680145315074,1163.43,1162.33,0,0,0,0,-22.49,1161.87,1161.94
6631,15.499999999999996,8207.831199999999,9811.8289,10.290306284072338,-56.722131584448405,-46.43182530037607,1163.1,1161.92,0,0,0,0,18.78,1162.99,1163.39
6632,2.5300000000000002,81.3834,2861.7464,-5.285714285715974,-3.887499999998738,-9.173214285714712,1163.37,1162.62,0,0,0,0,-14.79,1162.99,1163.17
6633,6.1000000000000005,5338.4547,1756.3333,33.53444585920369,-114.24900317023591,-80.71455731103224,1163.43,1162.3,0,0,0,0,18.34,1163.47,1163.97
6634,3.0600000000000005,2350.423,1210.0997,56.56687648237597,-19.946785714286897,36.620090768089064,1163.98,1163.19,0,0,0,0,-6.97,1163.41,1163.97
6635,8.049999999999999,8613.2324,756.3217,2.5424036423170366,-27.157407407409234,-24.6150037650922,1164.03,1163.47,0,0,0,0,24.54,1163.89,1164.04
6636,1.5400000000000003,58.1975,1733.645,36.75000000001205,12.423268398260861,49.17326839827291,1163.96,1163.44,1163,12.76,1164.07,2.47,-21.2,1163.01,1163.35
6637,1.53,34.9015,1744.5068,53.49999999999682,23.70384615384285,77.20384615383966,1163.4,1162.72,1163,13.36,1164.1,2.3,17.7,1163.01,1163.37
6638,3.84,3432.2060000000006,1035.5803,2.8640157105662865,-0.10123547851744902,2.7627802320488373,1163.64,1163.01,1163,12.97,0,0,23.710000000000004,1163.1,1163.42
6639,2.9699999999999998,1745.2103000000002,1709.7802999999997,22.27015173069441,-8.641736514079913,13.628415216614496,1163.64,1163.05,1163,12.97,0,0,30.6,1163.08,1163.56
6640,3.0000000000000004,2012.6781,1477.3243000000002,24.781144781145436,-17.049671592782982,7.731473188362454,1163.57,1163.06,1163,12.97,0,0,25.94,1163.19,1163.57
6641,0.49,337.44019999999995,232.6732,11.011111111110191,-22.7952380952401,-11.784126984129909,1163.66,1163.18,1163.33,0.54,1163.68,0.55,32.31,1163.33,1163.68
6642,7.679999999999999,5236.706400000001,3699.5276000000003,18.37842007110656,-9.718547100406658,8.659872970699903,1163.78,1163.23,1163,12.76,0,0,-30.990000000000002,1163.12,1163.25
6643,6.28,4256.991,3047.2015,19.629830535321503,7.473489409134299,27.1033199444558,1163.63,1163,1163,11.54,0,0,-30.71,1163.01,1163.39
6644,6.639999999999999,4862.6278999999995,2861.1233000000007,24.178428978430023,-6.5557315233961155,17.622697455033908,1163.72,1163,1163,10.23,0,0,29.560000000000006,1163.35,1163.51
6645,5.79,2826.8749,3909.1683999999996,62.75000000000925,-3.1737772712028294,59.57622272880642,1163.8,1163.2,1163,20.03,0,0,-6.340000000000002,1163.57,1163.86
6646,12.839999999999996,10617.735499999999,4331.0621,76.14041940901984,-42.380502949974115,33.75991645904573,1164.88,1163.38,0,0,0,0,22.970000000000002,1164.08,1164.47
6647,12.29,10226.6673,4086.9116,44.22440949114416,-19.269414372622617,24.954995118521538,1165,1164.09,0,0,0,0,21.62,1164.53,1164.99
6648,6.379999999999999,5415.596599999999,2014.7298999999998,15.400661375654233,-13.531907308374016,1.868754067280216,1165,1164.4,0,0,1166.23,9.69,11.780000000000001,1164.58,1165.6
6649,8.43,6491.7253,3334.79,88.91693357633312,-10.080252100843085,78.83668147549004,1166.43,1164.57,0,0,0,0,29.539999999999996,1165.78,1166.03
6650,7.779999999999999,4502.9728,4571.1684,14.826228070175217,-4.70973275900503,10.116495311170185,1166.86,1165.87,0,0,0,0,15.01,1166.03,1166.11
6651,11.370000000000001,11247.133199999998,2017.965,66.93497618739738,-13.317888266414098,53.617087920983295,1167.07,1166.05,0,0,0,0,16.61,1167.01,1167.63
6652,14.839999999999998,13998.293300000001,3326.7822,28.44504671198724,-28.337268084223364,0.10777862776387614,1167.85,1166.98,0,0,0,0,23.32999999999999,1167.63,1168.2
6653,16.859999999999992,17038.77890000001,2651.1417999999994,44.891963203443176,-79.65929081914832,-34.767327615705156,1168.45,1167.02,0,0,0,0,-24.499999999999993,1167,1167.01
6654,7.27,3862.7507,4621.8686,29.500918013135685,-14.290891636905085,15.210026376230596,1167.9,1166.73,1167.12,11.25,0,0,31.460000000000004,1167.42,1167.79
6655,30.740000000000002,25719.886099999996,10180.7185,43.93472393840809,-23.340272833939878,20.59445110446822,1168.56,1167.2,0,0,0,0,15.819999999999999,1167.92,1168.13
6656,34.35,14241.7818,25851.4564,30.066834495830555,-24.145185107627718,5.9216493882028285,1168.25,1166.37,0,0,0,0,-21.869999999999997,1167.33,1167.53
6657,39.6,12123.566199999997,34057.163,70.78132371277879,-31.69122186031685,39.09010185246193,1167.98,1165.15,0,0,0,0,-28.660000000000004,1165.51,1165.6
6658,7.8900000000000015,8732.1064,466.2275999999999,29.140912139516413,6.1500000000019845,35.2909121395184,1165.99,1165.32,0,0,0,0,23.85,1165.55,1165.98
6659,1.59,326.466,1526.774,16.687500000001876,-3.061796427366904,13.625703572634972,1165.98,1165.38,1165,2.3,1166.44,1.96,-15.8,1165.86,1165.93
6660,43.21,3158.6645000000003,47162.10509999999,10.962245135627844,-36.12485938808582,-25.162614252457967,1166.27,1163.56,0,0,0,0,-25.42,1164.08,1164.52
6661,2.3500000000000005,1804.9313000000002,931.3028000000002,13.052232854863057,-3.8235294117653527,9.228703443097704,1164.54,1164.12,0,0,1164.6,3.65,-8.92,1164.09,1164.5
6662,19.699999999999996,17541.124399999993,5402.524799999999,47.321839330437044,-6.212491278582153,41.109348051854894,1165.43,1164.07,0,0,0,0,27.869999999999997,1165.25,1165.42
6663,1.31,990.6051000000001,535.8817,20.894660894666522,-12.21666666666541,8.677994228001115,1165.43,1164.81,0,0,1166.01,1.87,-10.17,1165.1,1165.42
6664,1.33,93.18719999999999,1456.1551,3.125,-12.162609223133254,-9.037609223133254,1165.1,1164.59,1163.95,1.35,1165.29,1.48,-12.840000000000002,1164.49,1164.56
6665,1.8600000000000003,733.508,1431.9417,21.19345238095314,-29.15053655264805,-7.957084171694912,1164.65,1163.96,0,0,0,0,-16.259999999999998,1163.96,1163.97
6666,45.7,40557.9151,12718.035500000002,113.84034952535562,-121.29658778529898,-7.456238259943355,1167.15,1163.97,0,0,0,0,17.97,1164.71,1165.26
6667,3.5700000000000003,2434.9928,1723.974,21.12612021857518,0.47883266159006244,21.604952880165246,1165.32,1164.71,0,0,0,0,-18.18,1164.55,1164.8
6668,7.739999999999999,5781.099799999998,3240.3553,16.981413505811883,-1.603404584387373,15.378008921424513,1166.41,1164.68,1165.52,12.18,0,0,32.790000000000006,1165.86,1166.47
6669,13.149999999999999,4921.5401999999995,10409.1799,52.38291479913956,-16.205744263705153,36.177170535434406,1166.47,1165.53,0,0,0,0,-33.94000000000001,1165.56,1166.1
6670,4.4,4186.58,944.0981,32.78144122384672,-18.018181818182484,14.76325940566423,1166.46,1165.55,1165.52,12.3,0,0,13.05,1165.63,1166.09
6671,18.46,4723.1794,16801.3233,19.954929504532334,-18.927713327599708,1.027216176932627,1166.48,1165.58,0,0,0,0,28.340000000000007,1165.67,1165.8
6672,2.7399999999999993,2483.783,711.1725,13.451181977122095,-0.8000000000000304,12.651181977122064,1166.14,1165.66,1165.52,12.18,0,0,-3.2800000000000047,1165.71,1166.18
6673,1.5699999999999996,198.17430000000002,1631.8533000000002,25.733333333332666,-4.3403136963290745,21.393019637003594,1166.19,1165.56,1165.52,12.18,0,0,-30.14,1165.57,1166.06
6674,0.32,373.1291,0,-9.537662337658212,0,-9.537662337658212,1166.11,1165.84,1165.57,0.61,1166.26,0.68,27.060000000000002,1165.62,1166.14
6675,2.63,1608.6937,1456.9559,7.02685185184925,-0.035114045618215364,6.991737806231035,1165.86,1165.56,1165.52,12.18,0,0,-30.380000000000006,1165.57,1165.87
6676,0.91,501.3039,559.526,9.236111111119763,-5.111253196932455,4.1248579141873085,1165.91,1165.58,1164.63,1.06,1165.63,1.54,-34.7,1165.08,1165.58
6677,22.209999999999994,3438.9249000000004,22447.3671,7.04875127199363,-30.806084809441376,-23.75733353744775,1165.94,1165.2,0,0,0,0,-30.069999999999993,1164.89,1165.1
6678,1.4500000000000002,1596.1369,93.2181,0.0212765957446615,2.866666666668607,2.8879432624132684,1165.23,1165.06,1164,2.16,1165.33,1.5,4.150000000000001,1164.85,1165.26
6679,3.4299999999999997,861.6552000000001,3131.7499000000003,44.05882352941717,-61.93450103597503,-17.875677506557864,1164.89,1164.01,0,0,0,0,-23.09,1164.01,1164.36
6680,10.600000000000001,8429.4272,3911.1077999999993,53.97184556823699,-42.2812618968683,11.690583671368692,1164.64,1164,0,0,0,0,3.67,1164.01,1164.02
6681,5.3599999999999985,3319.0914000000002,2922.923399999999,101.47845722907618,-33.99049705567906,67.48796017339711,1165.43,1164.02,0,0,0,0,17.409999999999997,1164.95,1165.43
6682,23.25,20492.530800000004,6605.721400000001,95.75117038980379,-25.12602281454073,70.62514757526304,1166.25,1164.29,0,0,0,0,24.159999999999997,1165.87,1165.97
6683,7.58,6716.9493999999995,2122.271,5.071949152306883,-23.36251435131253,-18.29056519900564,1166.41,1165.66,0,0,0,0,-4.629999999999998,1165.52,1166.15
6684,8.74,6492.3769,3694.310700000001,20.266934073343425,-38.71281824057926,-18.445884167235832,1165.94,1164.99,0,0,0,0,-19.09,1164.66,1164.67
6685,11.78,12690.651300000003,1036.7842,-2.0975355514102683,-14.550595238093374,-16.648130789503643,1166.13,1164.66,0,0,0,0,17.54,1165.33,1165.52
6686,6.719999999999999,4815.1528,3018.7583999999997,48.80427915661518,-43.3757389522896,5.428540204325579,1166.43,1165,0,0,0,0,-11.399999999999999,1165.16,1165.3
6687,4.66,3797.4080999999996,1630.6972000000003,24.301717621260302,-38.40960178862485,-14.107884167364542,1165.32,1164.17,0,0,0,0,-11.02,1164.03,1164.51
6688,4.36,2665.7445,2409.4378,64.67460317459425,-47.52270315091436,17.151900023679897,1164.6,1163.74,0,0,0,0,-17.379999999999995,1163.44,1164.02
6689,5.32,3850.3262000000004,2338.4059,27.594444444448783,-28.723530885963125,-1.1290864415143451,1163.92,1163.04,0,0,0,0,-14.619999999999997,1163.03,1163.51
6690,3.59,3081.7968,1093.1556,14.083333333343262,6.951102056975909,21.03443539031917,1163.24,1162.68,0,0,0,0,-15.31,1162.52,1163.05
6691,4.5,2139.5137999999997,3092.3478999999998,25.276096491229083,-6.169657170741283,19.106439320487798,1163.23,1162.51,1162,5.8,0,0,-13.820000000000002,1162.45,1163.05
6692,5.9,1650.7713999999999,5208.035900000002,0,-1.8282486511622473,-1.8282486511622473,1162.72,1162.42,1162.5,21.27,0,0,17.99,1162.52,1163.1
6693,8.27,5663.6255999999985,3953.1352,132.5648665823876,-12.97007441067992,119.59479217170765,1163.51,1162.52,1162.5,21.15,0,0,47.32000000000001,1162.87,1163.55
6694,13.729999999999997,10412.219600000002,5561.0724,32.04636618422606,-31.53078703704019,0.5155791471858648,1164.02,1162.68,0,0,0,0,20.939999999999998,1164.45,1164.49
6695,5.59,4074.3638999999994,2433.0831000000007,2.15146488067026,8.28304044294308,10.43450532361334,1164.48,1163.64,0,0,0,0,-21.05,1163.51,1164.23
6696,7.149999999999999,6236.680400000001,2082.4712999999997,32.883333333339394,-6.571367521367958,26.311965811971433,1164.14,1163.34,0,0,0,0,-23.39,1163.25,1163.69
6697,17.599999999999998,2570.6317999999997,17902.1291,14.886309523810061,5.318560106554474,20.204869630364534,1164.03,1162.79,1162.5,30.14,0,0,-17.089999999999996,1162.62,1163.14
6698,42.79999999999998,2173.3835000000004,47577.736099999995,2.1713203463183715,-19.93088753330846,-17.75956718699009,1162.62,1161.88,0,0,0,0,-51.21,1161.8,1162.1
6699,8.48,4658.0972,5191.502299999999,5.836170528818911,-34.8766387999352,-29.04046827111629,1161.87,1161.32,1161.68,10,0,0,-14.950000000000003,1161.69,1161.74
6700,26.31,2148.6816999999996,28411.71539999999,15.45833333333475,-15.484902559744338,-0.026569226409591806,1161.81,1161.14,0,0,0,0,-38.99,1161.27,1161.54
6701,18.490000000000002,1951.0236000000002,19520.202299999997,20.7979312354379,-15.213597797591508,5.584333437846395,1161.92,1160.85,0,0,0,0,-28.310000000000002,1161.27,1161.56
6702,24.76,19847.360800000002,8935.047300000002,94.8132690127241,21.63850368969392,116.45177270241804,1164.04,1161.16,0,0,0,0,30.620000000000005,1163.62,1164.05
6703,12.389999999999997,5179.863899999999,9242.8843,78.0812733100335,-49.77666375003583,28.304609559997658,1164.76,1163.03,0,0,0,0,-25.92,1162.57,1163.01
6704,7.43,4162.8727,4475.421200000001,10.881085006948549,-0.7040548889521161,10.177030117996432,1163.32,1162.06,0,0,1164.35,9.9,19.12,1163.2,1163.5
6705,5.890000000000001,4375.1232,2478.4168000000004,66.48539765318671,-20.88866698174485,45.59673067144186,1164.05,1163.04,0,0,0,0,28.379999999999995,1164.01,1164.28
6706,15.069999999999999,2009.3776999999998,15517.246,-10.488371686711169,-38.38015788465998,-48.868529571371134,1164.13,1161.1,0,0,0,0,-26.5,1160.98,1161.42
6707,15.049999999999997,7669.364100000001,9793.699099999996,28.612967875037157,-114.72987636834696,-86.1169084933098,1161.34,1159.79,0,0,0,0,-10.799999999999999,1160.18,1160.26
6708,4.840000000000001,3320.9209,2298.3312,74.99616846737925,-6.964747690113732,68.03142077726551,1161.64,1160.03,1160,10,0,0,28.39,1161.45,1161.67
6709,27.970000000000006,26832.543199999996,5671.642199999999,45.55917903612113,-25.584334721273994,19.97484431484713,1163.39,1161.02,0,0,0,0,26.200000000000003,1162.14,1162.9
6710,5.59,2731.9273000000003,3765.722700000001,24.490938415457098,-13.707807406735352,10.783131008721746,1163.04,1161.91,0,0,0,0,-12.829999999999998,1161.74,1162
6711,7.519999999999999,4298.925600000001,4439.0678,105.16666666666922,-37.35462547402872,67.81204119264049,1162.86,1161.47,0,0,0,0,22.03,1161.9,1162.37
6712,7.41,5730.003999999999,2881.7855000000004,8.82703662079616,-36.20252321282067,-27.37548659202451,1162.56,1161.84,0,0,0,0,2.41,1161.9,1162.32
6713,10.51,8825.2971,3395.147900000001,41.189010633354115,-6.358712621187765,34.83029801216634,1163.9,1161.9,0,0,0,0,15.379999999999999,1163.27,1163.81
6714,8.489999999999998,7136.481599999998,2746.3921,99.38335935643912,-41.38660985122326,57.99674950521586,1164.95,1163.26,0,0,0,0,17.15,1164.55,1164.98
6715,8.19,6652.776099999999,2888.4773,25.404042032861103,-42.93187796648479,-17.52783593362369,1165.64,1164.45,0,0,0,0,-14.25,1164.01,1164.35
6716,16.04,4211.750400000001,14459.864900000002,-6.697071891892663,-94.59099968440817,-101.28807157630085,1165.18,1163,0,0,0,0,-24.189999999999998,1162.61,1162.74
6717,23.42,10513.833200000001,16724.7351,94.75390466517445,-60.76589178109499,33.988012884079446,1163.62,1162.61,0,0,0,0,23.189999999999998,1163.36,1163.72
6718,7.34,5537.908300000001,3001.447,72.1596866096821,-39.12510659313018,33.034580016551914,1164,1163.01,0,0,0,0,-28.71,1162.99,1163.39
6719,29.139999999999993,19594.847299999998,14329.739199999998,132.53151648223172,-101.49812036319224,31.033396119039438,1165.77,1162.65,0,0,0,0,3.830000000000002,1163.18,1163.38
6720,6.559999999999999,4827.892,2803.5484,91.29370623386939,-37.923199362658366,53.370506871211035,1163.86,1162.99,0,0,0,0,-13.7,1162.85,1163.01
6721,5.5,4547.1027,1849.8164,5.575864875858331,-23.33208955224188,-17.756224676383546,1163.52,1162.85,0,0,0,0,11.009999999999998,1162.68,1163.25
6722,6.5600000000000005,2826.5478000000003,4803.781400000001,107.82777777776124,-45.53473904896874,62.293038728792496,1164.28,1162.51,0,0,0,0,-14.479999999999997,1162.45,1162.5
6723,12.959999999999999,11494.146200000003,3583.5739999999996,32.3894859579133,-52.42448642672403,-20.035000468810743,1163.96,1162.45,0,0,0,0,13.649999999999999,1162.5,1162.81
6724,2.0700000000000003,1290.318,1116.013,7.499999999993179,-2.4718954248356906,5.028104575157489,1162.72,1162.4,1162.41,2.39,0,0,19.82,1163.17,1163.18
6725,10.87,8313.9618,4343.3524,114.81036882214858,-28.018053830239097,86.79231499190948,1165.34,1162.5,0,0,0,0,14.61,1165.21,1165.8
6726,17.699999999999992,3554.8361999999997,17069.0724,25.3212166918031,-18.714485405281913,6.60673128652118,1165.81,1164.82,0,0,0,0,-11.59,1164.81,1164.82
6727,11.689999999999998,895.3163000000001,12709.665800000002,11.711538461526061,-61.87610505465711,-50.16456659313105,1165.27,1162.45,0,0,0,0,-20.29,1162.4,1162.48
6728,2.3000000000000007,2371.0274999999997,302.205,10.710485810460153,-18.111111111112322,-7.400625300652168,1162.62,1162.05,0,0,0,0,-12.309999999999999,1161.8,1162.32
6729,2.0600000000000005,673.9898,1719.5608000000002,10.428571428573312,-41.901269451259445,-31.47269802268613,1162.22,1161.62,0,0,0,0,-12.84,1161.48,1161.95
6730,6.679999999999998,3277.392,4486.843400000001,151.01060606061407,-96.11814924267402,54.892456817940044,1163.71,1161.47,0,0,0,0,-15.39,1161.23,1161.52
6731,5.050000000000001,2833.7811000000006,3029.9838999999997,7.611120604536944,-27.949497796878067,-20.338377192341124,1161.75,1160.6,0,0,0,0,-2.900000000000004,1161.34,1161.39
6732,9.77,1858.3682000000003,9487.046399999997,29.122222222234893,-12.474847735641127,16.647374486593765,1161.82,1160.78,1160,10.63,0,0,-21.16,1160.73,1161.11
6733,13.65,7002.920300000001,8846.191899999998,53.83314168102601,-54.96476785224065,-1.1316261712146405,1162.25,1160.39,0,0,0,0,-20.32,1160.36,1160.76
6734,1.56,591.9711000000001,1218.1595,33.953333333332694,-5.198431372549358,28.754901960783336,1161.11,1160.06,0,0,1162.07,2.04,19.310000000000002,1161.11,1161.15
6735,6.59,3752.046700000001,3901.9491,31.562241684812953,-60.71037314711812,-29.148131462305173,1161.87,1160.77,0,0,0,0,11.58,1160.98,1161.69
6736,5.17,3137.9227,2870.8437,2.32275721633882,-2.2418914579303024,0.08086575840851734,1162.43,1161.82,0,0,0,0,20.180000000000003,1161.81,1161.85
6737,1.46,1254.3282,441.1768,6.490196078430285,-33.8750000000033,-27.384803921573013,1161.7,1160.96,1159.18,2.67,1160.81,1.8,-24.759999999999998,1159.37,1160.36
6738,46.54,18172.011899999998,35821.5685,33.86819034832821,-200.8417648203165,-166.97357447198826,1161.01,1159.25,0,0,0,0,-2.650000000000004,1159.62,1159.63
6739,5.159999999999999,3202.3269999999998,2783.3132,51.81268115942319,-51.17716344112757,0.6355177182956158,1160.55,1159.44,0,0,0,0,2.650000000000004,1159.47,1159.71
6740,3.95,2330.9561,2249.121,19.092449378575747,-14.303166237945314,4.7892831406304355,1159.91,1159.24,0,0,0,0,-22.129999999999995,1159.18,1159.6
6741,3.1,3281.4878000000003,313.03430000000003,25.647814855401432,-1.2352941176472727,24.41252073775416,1159.97,1159.23,0,0,1160.15,3.65,18.979999999999997,1159.86,1160
6742,31.519999999999996,24341.965699999997,12267.033200000002,61.13300774534596,-36.48526185284385,24.647745892502115,1162.45,1159.96,0,0,0,0,27.019999999999996,1161.01,1161.3
6743,3.38,1869.6637999999996,2054.6606,33.16299541091287,-14.055119825709173,19.1078755852037,1161.5,1160.37,1159.58,3.67,0,0,-6.090000000000002,1160.92,1161.17
6744,3.6900000000000004,1590.263,2693.2548,-24.898765756312816,-10.17166666666689,-35.0704324229797,1161.4,1160.47,0,0,1161.33,9.11,-23.5,1160.32,1161.08
6745,0.64,464.4158,278.4864,3.8583333333343717,-18.75,-14.891666666665628,1161.11,1160.36,1160.29,1.38,1161.32,2.38,-12.099999999999998,1160.69,1160.96
6746,1.34,592.0922,963.5276,3.365740740740522,-5.130909090908214,-1.7651683501676925,1161.02,1160.71,1160.94,19.43,1161.32,2.25,41.64,1160.95,1161.23
6747,10.32,92.8982,11888.032000000001,13.999999999998636,-3.417687074829666,10.58231292516897,1161.23,1160.94,0,0,0,0,12.330000000000004,1161.21,1161.23
